Capability,Task,Business Process,Activity,Support Level,Customization Effort,System,Comments,Vendor
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Track_Missing_Patients,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHRD_Patient_Acuity_and_Staff_Scheduling,Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHRD_Patient_Acuity_and_Staff_Scheduling,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHRD_Patient_Acuity_and_Staff_Scheduling,Manage_Staffing_Levels,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHRD_Patient_Acuity_and_Staff_Scheduling,Perform_Clinical_Workflow_Tasking,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Administer_Health_Risk_Screening,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Admit_Patient,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Discharge_and_Transfer_Patient,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Document_Care_Plans_and_Delivery_of_Service,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Evaluate_Beneficiary_Health_Status,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Maintain_Beneficiary_Health_Profile,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Track_Procedures,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Admit_Patient,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Check-In_Patient,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Coordinate_Facility_Preference_and_Change_Request,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Coordinate_Workflow_and_Case_Management_Procedures,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Execute_General_Administrative_Management_Activities,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Facilitate_Patient_Movement,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Forecast_Resource_Utilization,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Beneficiary_Encounter,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Employee_Compensation,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Patient_Bed_and_Room_Assignment,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Patient_Care_Provider_Assignments,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Staffing_Levels,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Utilization_Levels,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Monitor_Beneficiary_Care_Services_and_Patient_Movement,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,"Monitor_Inbound_Patients,_Transfers,_and_Evacuees",,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Monitor_Medical_Performance,,,,,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Provide_Facility_Volunteer_Program_Management,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Administer_Health_Risk_Screening,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,ApplyBeneficiary_Care_Management_Guidelines,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Assess_Appropriate_Beneficiary_Care_Services,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Direct_Care_Record_Management_Services,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Document_Care_Plans_and_Delivery_of_Service,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Evaluate_Beneficiary_Health_Status,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Facilitate_Communications_Between_Provider_and_Patient,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Maintain_Beneficiary_Health_Profile,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Manage_Beneficary_Referral_Process,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Manage_Orders_and_Referrals,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Obtain_Patient_History,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Support_Results_Interpretation,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Document_Care_Plans_and_Delivery_of_Service,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Evaluate_Beneficiary_Health_Status,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Obtain_Patient_History,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Provide_Direct_Care_Services,,,,,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Verify_Eligibility_for_Benefit_Servces,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Administer_Health_Risk_Screening,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Assess_Appropriate_Beneficiary_Care_Services,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Check-In_Patient,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Discharge_and_Transfer_Patient,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Document_Care_Plans_and_Delivery_of_Service,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Evaluate_Beneficiary_Health_Status,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Maintain_Beneficiary_Health_Profile,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Manage_Beneficiary_Encounter,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Obtain_Patient_History,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Plan_Treatment,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Provide_Ancillary_Medical_Services,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Provide_Direct_Care_Services,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Track_Procedures,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Verify_Eligibility_for_Benefit_Servces,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Assess_Appropriate_Beneficiary_Care_Services,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Document_Care_Plans_and_Delivery_of_Service,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Evaluate_Beneficiary_Health_Status,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Manage_Orders_and_Referrals,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Monitor_Health_Status_and_Progress,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Obtain_Patient_History,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Plan_Treatment,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Provide_Direct_Care_Services,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Provide_Interoperable_Appointment_Scheduling,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Track_Procedures,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Assess_Medical_Readiness,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,"Coordinate_Beneficiary_Appointments,_Referrals_and_Follow-ups",,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Ensure_Deployment_Readiness,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Maintain_Beneficiary_Health_Profile,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Manage_Orders_and_Referrals,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Provide_Individual_Medical_Readiness_Monitoring,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Support_Operational_Readiness,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Track_Procedures,,,,,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Verify_Completion_ofHealthcare_Services,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Administer_Health_Risk_Screening,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Assess_Appropriate_Beneficiary_Care_Services,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Check-In_Patient,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Discharge_and_Transfer_Patient,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Document_Care_Plans_and_Delivery_of_Service,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Evaluate_Beneficiary_Health_Status,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Maintain_Beneficiary_Health_Profile,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Manage_Beneficiary_Encounter,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Obtain_Patient_History,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Plan_Treatment,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Provide_Ancillary_Medical_Services,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Provide_Direct_Care_Services,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Track_Procedures,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Verify_Eligibility_for_Benefit_Servces,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Assess_Appropriate_Beneficiary_Care_Services,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Document_Care_Plans_and_Delivery_of_Service,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Evaluate_Beneficiary_Health_Status,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Manage_Orders_and_Referrals,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Monitor_Health_Status_and_Progress,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Obtain_Patient_History,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Plan_Treatment,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Provide_Direct_Care_Services,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Provide_Interoperable_Appointment_Scheduling,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Track_Procedures,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Assess_Medical_Readiness,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,"Coordinate_Beneficiary_Appointments,_Referrals_and_Follow-ups",,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Ensure_Deployment_Readiness,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Maintain_Beneficiary_Health_Profile,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Manage_Orders_and_Referrals,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Provide_Individual_Medical_Readiness_Monitoring,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Support_Operational_Readiness,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Track_Procedures,,,,,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Verify_Completion_ofHealthcare_Services,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Administer_Health_Risk_Screening,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Assess_Appropriate_Beneficiary_Care_Services,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Check-In_Patient,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Discharge_and_Transfer_Patient,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Document_Care_Plans_and_Delivery_of_Service,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Evaluate_Beneficiary_Health_Status,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Maintain_Beneficiary_Health_Profile,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Manage_Beneficiary_Encounter,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Obtain_Patient_History,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Plan_Treatment,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Provide_Ancillary_Medical_Services,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Provide_Direct_Care_Services,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Track_Procedures,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Verify_Eligibility_for_Benefit_Servces,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Assess_Appropriate_Beneficiary_Care_Services,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Document_Care_Plans_and_Delivery_of_Service,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Evaluate_Beneficiary_Health_Status,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Manage_Orders_and_Referrals,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Monitor_Health_Status_and_Progress,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Obtain_Health_Summary_and_Comprehensive_Health_Record,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Obtain_Patient_History,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Plan_Treatment,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Provide_Direct_Care_Services,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Provide_Interoperable_Appointment_Scheduling,,,,,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Track_Procedures,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,"Access_Appropriate_Guidelines,_Protocols_to_Determine_Most_Appropriate_Intervention",,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,ApplyBeneficiary_Care_Management_Guidelines,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Assess_Appropriate_Beneficiary_Care_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Coordinate_Workflow_and_Case_Management_Procedures,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Direct_Care_Record_Management_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Document_Care_Plans_and_Delivery_of_Service,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Evaluate_Beneficiary_Health_Status,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Initiate_Care_Plan_and_Perform_Intervention_Service,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Maintain_Beneficiary_Health_Profile,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Manage_Beneficiary_Encounter,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Manage_Orders_and_Referrals,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Monitor_Health_Status_and_Progress,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Provide_Appropriate_Level_of_Care_and_Service,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Provide_Direct_Care_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Verify_Completion_ofHealthcare_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,"Access_Appropriate_Guidelines,_Protocols_to_Determine_Most_Appropriate_Intervention",,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Administer_Managed_Care_Contracts,,,,,
