Capability,Task,BusinessProcess,Activity,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\BusinessActivity.prop
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Provide_Immunization_and_Medication_Alerts,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Provide_Interoperable_Appointment_Scheduling,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Provide_Pediatric_Care,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Support_Results_Interpretation,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pediatrics_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Conduct_Beneficiary_and_Family_Education,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Create_Order_Templates,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Develop_Care_Models_and_Management_Programs_for_Targeted_Populations,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Develop_Evidenced-_Based_Protocols_and_Condition_Guidelines,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Manage_Medical_Summary_Lists,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Manage_Procurement,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Provide_Electronic_Information_Exchange_Between_Provider_and_Pharmacy,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Provide_Immunization_and_Medication_Alerts,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Provide_Interoperable_Orders_Management,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Provide_Medication_and_Immunization_Formulary,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pharmacy_(Inpatient),Verify_Eligibility_for_Benefit_Servces,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Admit_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Primary_Care_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),"Coordinate_Beneficiary_Appointments,_Referrals_and_Follow-ups",Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Manage_Patient_Preferences_and_Directives_Management,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Completely_document_patient_care_delivered_and_have_information_included_in_patient_medical_record,Pulmonology_(Inpatient),Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Administer_Health_Risk_Screening,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Admit_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Deliver_the_full_spectrum_of_critical_care_medicine_(medical_and_surgical;_across_all_age_continuums_in_age_appropriate_manner),ICU,Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Adopt_New_Medical_Materiel_Items,Manage_Procurement,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Adopt_New_Medical_Materiel_Items,Support_Class_VIII_medical_readiness,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Buy_Materiel,Manage_Accounts_Payable_and_Disbursements,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Buy_Materiel,Manage_Procurement,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Buy_Materiel,Support_Class_VIII_medical_readiness,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Manage_Accounts_Payable_and_Disbursements,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Manage_Accounts_Receivables_and_Collections,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Manage_Procurement,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Plan_Medical_Mission,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Support_Class_VIII_medical_readiness,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Equipment_Provide_Equipment,Support_Non-Medication_Ordering,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Sufficient_Patient_Volume,EHRD_Patient_Acuity_and_Staff_Scheduling,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Sufficient_Patient_Volume,EHRD_Patient_Acuity_and_Staff_Scheduling,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Sufficient_Patient_Volume,EHRD_Patient_Acuity_and_Staff_Scheduling,Manage_Staffing_Levels,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Sufficient_Patient_Volume,EHRD_Patient_Acuity_and_Staff_Scheduling,Perform_Clinical_Workflow_Tasking,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Administer_Special_Resident_Fellowship,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,CoordinateAcademic_Affiliation_Policy_and_Agreements,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Coordinate_Health_Care_Resident_Training,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Develop_Health_Personnel_Education,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Enter_Into_Agreements_with_Schools_of_Allied_Medical_Professions,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Establish_Care_Provider_Learning_Environment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Formulate_Academic_Affiliation_Policies,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,"Implement_Veteran_Recruitment,_Training_and_Employment",Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Manage_Medical_Residency_Positions,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Manage_Personnel_Training_Programs,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Provide_Beneficiary_Education_and_Online_Services,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),DIDFR_Education_and_training_reporting,Provide_Unit_Courses_and_OJT_and_Feedback_to_Parent_Institutions,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Discharge),Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Discharge),Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Discharge),Manage_Patient_Bed_and_Room_Assignment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Facilitate_Patient_Movement,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Manage_Patient_Bed_and_Room_Assignment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Monitor_Beneficiary_Care_Services_and_Patient_Movement,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),"Monitor_Inbound_Patients,_Transfers,_and_Evacuees",Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHR-D_ADT_(Transfer),Track_Missing_Patients,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHRD_Patient_Acuity_and_Staff_Scheduling,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHRD_Patient_Acuity_and_Staff_Scheduling,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHRD_Patient_Acuity_and_Staff_Scheduling,Manage_Staffing_Levels,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,EHRD_Patient_Acuity_and_Staff_Scheduling,Perform_Clinical_Workflow_Tasking,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Administer_Health_Risk_Screening,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Admit_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,ICU,Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Admit_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Check-In_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Coordinate_Facility_Preference_and_Change_Request,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Coordinate_Workflow_and_Case_Management_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Execute_General_Administrative_Management_Activities,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Facilitate_Patient_Movement,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Forecast_Resource_Utilization,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Employee_Compensation,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Patient_Bed_and_Room_Assignment,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Patient_Care_Provider_Assignments,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Staffing_Levels,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Manage_Utilization_Levels,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Monitor_Beneficiary_Care_Services_and_Patient_Movement,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,"Monitor_Inbound_Patients,_Transfers,_and_Evacuees",Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Monitor_Medical_Performance,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,TS_PASS_Patient_Acuity_and_Staff_Scheduling,Provide_Facility_Volunteer_Program_Management,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Administer_Health_Risk_Screening,Supports with configuration,32,Procyon 15X,,Procyon,
