Capability,Task,TechRequirement,TechStandard,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\TechRequirement.prop
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Shall_support_web_services_choreography,W3C_WS-Choreography,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Support_emerging_open_data_standards_to_be_able_to_discover_and_intergrate_with_external_data_feeds_and_data_sources,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Support_for_collaboration_between_users,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Evaluate_and_implement_as_appropriate_advanced_Technologies_to_best_preserve_life_and_limb.,Supports_computer_telephony_integration,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Ability_for_decision_support_and_planning_by_analyzing_information_and_predicting_the_impact_of_decisions_before_they_are_made,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Ability_for_demand_forecasting_and_management_to_facilitate_efficient_allocation_and_management_of_resources,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),"Ability_to_analyze_and_resport_statistics_on_business_issues,_problems_and_solutions",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Ability_to_create_reports_based_on_workflow_usage,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Ability_to_express_domain_models_using_Web_Ontology_Language_(OWL),OWL,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Ability_to_present_data-information_in_a_graphical_or_picture_form,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Ability_to_support_data_persistence_in_RDBMS,ISO-IEC_9075,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Ability_to_support_data_persistence_in_RDF_stores,RDF_Vocabulary_Description_Language_1.0:_RDF_Schema_RDF_VDL_1.0:_RDF_Schema,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Ability_to_support_data_persistence_in_RDF_stores,SPARQL_Query_Language_for_RDF:2008,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Provide_Online_Analytical_Processing_(OLAP)_capabilities_to_support_the_analysis_of_information_that_has_been_summarized_into_multidimensional_views_and_hierarchies,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Provide_support_for_Extensible_Business_Reporting_Language_(XBRL),,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Reporting_capabilities_on_Rule_Usage,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),Support_balanced_scorecard_reporting_by_assisiting_in_the_listing_and_analyzing_of_both_positive_and_negative_impacts_associated_with_a_decision,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Support_Research_and_Graduate_Medical_Education_(GME),"Support_knowledge_discovery_by_identify_useful_information_from_data_by_means_of_data_mining,_modeling_and-or_simulation",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_for_decision_support_and_planning_by_analyzing_information_and_predicting_the_impact_of_decisions_before_they_are_made,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_for_demand_forecasting_and_management_to_facilitate_efficient_allocation_and_management_of_resources,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_aminister_a_workflow_and_manage_the_state_of_workflow_through_a_user_interface,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_analyze_and_query_data_using_natural_language_processing_(NLP),OASIS_UIMA_1.0,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_analyze_and_query_data_using_natural_language_processing_(NLP),UMLS,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"Ability_to_analyze_and_resport_statistics_on_business_issues,_problems_and_solutions",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_associate_roles_to_various_steps_on_the_workflow_-_tasks_on_workflow,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_backup_log_files_to_a_local_file_media_-_remote_file_media_through_HTTP_type_protocol,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_be_deployed_into_a_custom_cloud_infrastructure,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_cancel_a_workflow_on_the_fly,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_capture_users_performing_operations_on_the_system_including_and_not_limited_to_CRUD,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_consume_various_pieces_of_infrastructure_as_a_service_such_as_Data_Storage_etc.,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_create_custom_reports_that_show_the_user_access_patterns,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_create_reports_based_on_workflow_usage,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_customize_the_workflow_declaratively_through_a_UI,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_deployed_on_commodity_hardware,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_display_conflicts_when_the_synchronization_happens,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_do_shallow_validations_through_javascript_while_offline,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_embed_other_master_data_management_tools_through_a_pluggable_architecture,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_facilitate_multiple_levels_of_logging_that_can_be_adjusted_without_restart_of_the_system,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_have_flexibility_to_modify_the_workflow_on_the_fly,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_import_a_standard_BPMN_into_the_system_to_be_customized_as_workflow,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_incorporate_custom_rules_for_data_quality_management,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_integrate_SaaS_with_the_legacy_software_i.e._part_of_the_functionality_is_in_the_cloud_and_part_of_it_exists_inhouse_in_the_enterprise,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_interactively_show_alerts_and_reminders_as_they_appear_for_the_user,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_make_development_modifications_that_can_be_automatically_synchronized_to_the_cloud,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_map_different_data_formats_into_the_product_format,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_move_to_a_cloud_oriented_database_for_example_Key_Value_Pair_-_Distributed_Hashtables,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_onboard_the_workflow_into_a_COTS_workflow_tool,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_present_data-information_in_a_graphical_or_picture_form,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_provide_end_to_end_view_of_a_user_operation_from_the_point_the_user_entered_the_system_to_the_point_where_the_user_left_the_system,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_provide_industry_specific_rules_for_data_quality_management,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_sever_a_piece_of_data_and_make_it_offline_to_be_worked_on,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_SSL_and_consume_certificate_from_a_CA,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_both_scaling_up_and_scaling_down_through_the_architecture,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_database-level_encryption_of_certain_fields,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_field_level_security_utilizing_a_certificate,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_majority_of_browsers,W3C_CSS3,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_majority_of_browsers,XHTML_1.1:_31_May_2001,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_majority_of_browsers,Scaleable_Vector_Graphics_v1.1,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_majority_of_browsers,XForms_1.0,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_message_level_security_utilizing_a_certificate,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_on_the_fly_data_cleansing_and_master_data_management_through_industry_known_rules,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_roles_based_field_encryption,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_single-tenant_and_multi-tenant_models_for_deployment,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_support_various_workflow_patterns_such_as_scatter_gather_etc.,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_view_user_logs_through_a_common_front_end,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Ability_to_work_in_a_virtualized_environment,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Atomic_Rule_Level_management_capability_-_development_and_deployment_(script_or_data),,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Capability_in_Simulation_and_historical_modeling,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Capability_to__categorize_-_browse_-_search_Rules,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Capability_to_manage_Rule_versions,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"Customization_capabilities_(via_GUI_functions,_configurability,_Administration)",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"Customization_capabilities_(via_custom_coding,_scripting)",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Event_or_data_trigger_based_rule_invocation,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,GUI_or_wizard_for_rule_display_-_development_-_debugging_-_deployment,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Inbuit_Creation_capabilities_for_Ad_hoc_reports,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Maintain_consistency_of_distributed_data,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Provide_Online_Analytical_Processing_(OLAP)_capabilities_to_support_the_analysis_of_information_that_has_been_summarized_into_multidimensional_views_and_hierarchies,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Provide_support_for_Extensible_Business_Reporting_Language_(XBRL),,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Reporting_capabilities_on_Rule_Usage,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"Shall_provide_attribute-based_access_control_(ABAC)_enforcement_at_the_endpoint_level,__and_at_the_message_level.",OASIS_WS-Federation_1.1,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"Shall_provide_attribute-based_access_control_(ABAC)_enforcement_at_the_endpoint_level,__and_at_the_message_level.",PKI_XKMS,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"Shall_provide_attribute-based_access_control_(ABAC)_enforcement_at_the_endpoint_level,__and_at_the_message_level.",OASIS_WS-Trust_1.3,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Shall_support_message_level_security_in_accordance_with_the_applicable__standards,FIPS_Pub_198-1,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Shall_support_message_level_security_in_accordance_with_the_applicable__standards,OASIS_WS-SecurityPolicy_1.2,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Shall_support_message_level_security_in_accordance_with_the_applicable__standards,WS-I_Basic_Profile_1.1,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Shall_support_message_level_security_in_accordance_with_the_applicable__standards,OASIS_WS-Trust_1.3,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Shall_support_message_level_security_in_accordance_with_the_applicable__standards,SAML_2.0_OASIS,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Shall_support_message_level_security_in_accordance_with_the_applicable__standards,WS-Security_1.1,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Shall_support_message_level_security_in_accordance_with_the_applicable__standards,XML-Encryption_W3C,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Shall_support_message_level_security_in_accordance_with_the_applicable__standards,XACML_2.0_OASIS,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Shall_support_message_level_security_in_accordance_with_the_applicable__standards,XML_Signature,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Standard_Methodology_for_deploying_defect_(around_customized_functionality)_releases,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Standard_Methodology_for_deploying_defect_(generic_functionality_-_across_all_implementations)_releases,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Standard_Methodology_for_deploying_technology-_platform_and_infrastructure_upgrades,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Standard_Methodology_for_new_functionality_releases,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Standard_Methodology_for_new_product_releases,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"Structured_Software_updates,_patches_and_documentation",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Support_balanced_scorecard_reporting_by_assisiting_in_the_listing_and_analyzing_of_both_positive_and_negative_impacts_associated_with_a_decision,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Support_for_integrating_to_3rd_party_Business_Intelligence_and_reporting_tools_(through_data_model),,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"Support_knowledge_discovery_by_identify_useful_information_from_data_by_means_of_data_mining,_modeling_and-or_simulation",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,Supports_Voice_user_interface,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,System_shall_provide_validation_for_commonly_used_regular_expressions_such_as_SSN_etc.,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,System_should_be_able_to_operate_not_greater_than_1_Gbps_for_any_site_or_component.,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"System_should_be_able_to_operate_over_latencies_of_30-120_ms,_with_packet_losses_up_to_1%",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,System_should_be_able_to_operate_within_the_bandwidth_of_1.5_Mbps_for_small_sites,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,System_should_be_able_to_operate_within_the_bandwidth_of_155_Mbps_for_large_sites,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,System_should_be_able_to_operate_within_the_bandwidth_of_45_Mbps_for_medium_sites,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"System_should_be_able_to_support_a_screen_refresh_time_of_1_seconds_for_the_majority_of_functions,_5_seconds_for_less_used_functions,_20_for_archive_requests.",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"System_should_be_able_to_support_concurrent_users_of_120,000.",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,System_should_be_able_to_support_data_growth_of_3_TB-month.,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,"System_should_support_a_total_of_400,000_users_across_250_major_facilities_across_all_states,_regions,_and_territories_of_the_Unites_States",,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,System_should_support_an_average_uptime_of_99.95%,,Supports with configuration,72,Procyon 15X,,Procyon,
Intensive_Care,Surge_and_Expand_ICU_Capacity_awaiting_additional_staffing_or_patient_transfer,System_should_support_average_scheduled_downtime_of_0%,,Supports with configuration,72,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Ability_to_accept_CAC_-_PIV_as_the_authentication_mechanism,FIPS_Pub_201-1,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Ability_to_accept_CAC_-_PIV_as_the_authentication_mechanism,FIPS_Pub_186-3,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Ability_to_accept_CAC_-_PIV_as_the_authentication_mechanism,IETF_RFC_2560,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Ability_to_accept_CAC_-_PIV_as_the_authentication_mechanism,IETF_RFC_4552,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Ability_to_accept_CAC_-_PIV_as_the_authentication_mechanism,IETF_RFC_5280,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Ability_to_accept_CAC_-_PIV_as_the_authentication_mechanism,ITU-T_X.509:2005,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Ability_to_access_the_same_user_interface_while_being_offline,,Supports with configuration,72,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.","Ability_to_adopt_a_Single_Sign-on_configurability_and_capabilites_(integration_to_LDAP,_Siteminder,_AD)",IETF_RFC_4104,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.","Ability_to_adopt_a_Single_Sign-on_configurability_and_capabilites_(integration_to_LDAP,_Siteminder,_AD)",IETF_RFC_4510,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.","Ability_to_adopt_a_Single_Sign-on_configurability_and_capabilites_(integration_to_LDAP,_Siteminder,_AD)",IETF_RFC_4523,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.","Ability_to_adopt_a_Single_Sign-on_configurability_and_capabilites_(integration_to_LDAP,_Siteminder,_AD)",FIPS_Pub_201-1,Supports out of box,16,Procyon 15X,,Procyon,
